Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
tornado_adv;18.6;0,13.91,0.05,13.91,0.5,11,1,8.56;0,30,0.05,30,0.5,29.6,1,28;14450;7430;0,972,0.05,972,0.5,1230,1,1555;0,0.85,0.05,0.85,0.5,1.68,1,2.32;518;20;50;0.2,1166,0.33,590,1,440;0,-295000,820000,0.05,-295000,820000,0.5,-355000,850000,1,-350000,926000;2;6500,14800,15500;0;0;0,20.5,-16.5,24.5,-16.5,0.05,20.5,-16.5,24.5,-16.5,0.5,23.5,-18.5,24.5,-18.5,1,27.5,-23,0,0
tornado_f3;18.6;0,13.91,0.05,13.91,0.5,11,1,8.56;0,30,0.05,30,0.5,29.6,1,28;14450;7430;0,972,0.05,972,0.5,1230,1,1555;0,0.85,0.05,0.85,0.5,1.68,1,2.32;518;20;50;0.2,1166,0.33,590,1,440;0,-295000,820000,0.05,-295000,820000,0.5,-355000,850000,1,-350000,926000;2;6500,14800,15500;0;0;0,20.5,-16.5,24.5,-16.5,0.05,20.5,-16.5,24.5,-16.5,0.5,23.5,-18.5,24.5,-18.5,1,27.5,-23,0,0
tornado_f3_late;18.6;0,13.91,0.05,13.91,0.5,11,1,8.56;0,30,0.05,30,0.5,29.6,1,28;14450;11930;0,972,0.05,972,0.5,1230,1,1555;0,0.85,0.05,0.85,0.5,1.68,1,2.32;518;20;50;0.2,1166,0.33,590,1,440;0,-295000,820000,0.05,-295000,820000,0.5,-355000,850000,1,-350000,926000;2;6500,14800,15500;0;0;0,20.5,-16.5,24.5,-16.5,0.05,20.5,-16.5,24.5,-16.5,0.5,23.5,-18.5,24.5,-18.5,1,27.5,-23,0,0
tornado_gr1;16.7;0,13.91,0.05,13.91,0.5,11,1,8.56;0,30,0.05,30,0.5,29.6,1,28;14100;7430;0,972,0.05,972,0.5,1230,1,1555;0,0.85,0.05,0.85,0.5,1.68,1,1.89;518;20;50;0.2,1166,0.33,590,1,440;0,-295000,820000,0.05,-295000,820000,0.5,-355000,850000,1,-350000,926000;2;6500,14800,15500;0;0;0,20.5,-16.5,24.5,-16.5,0.05,20.5,-16.5,24.5,-16.5,0.5,23.5,-18.5,24.5,-18.5,1,27.5,-23,0,0
tornado_ids_de_assta1;16.7;0,13.91,0.05,13.91,0.5,11,1,8.56;0,30,0.05,30,0.5,29.6,1,28;14500;7430;0,972,0.05,972,0.5,1230,1,1555;0,0.85,0.05,0.85,0.5,1.68,1,2.32;518;20;50;0.2,1166,0.33,590,1,440;0,-295000,820000,0.05,-295000,820000,0.5,-355000,850000,1,-350000,926000;2;6500,14800,15500;0;0;0,20.5,-16.5,24.5,-16.5,0.05,20.5,-16.5,24.5,-16.5,0.5,23.5,-18.5,24.5,-18.5,1,27.5,-23,0,0
tornado_ids_de_mfg;16.7;0,13.91,0.05,13.91,0.5,11,1,8.56;0,30,0.05,30,0.5,29.6,1,28;14500;7430;0,972,0.05,972,0.5,1230,1,1555;0,0.85,0.05,0.85,0.5,1.68,1,2.32;518;20;50;0.2,1166,0.33,590,1,440;0,-295000,820000,0.05,-295000,820000,0.5,-355000,850000,1,-350000,926000;2;6500,14800,15500;0;0;0,20.5,-16.5,24.5,-16.5,0.05,20.5,-16.5,24.5,-16.5,0.5,23.5,-18.5,24.5,-18.5,1,27.5,-23,0,0
tornado_ids_de_wtd61;16.7;0,13.91,0.05,13.91,0.5,11,1,8.56;0,30,0.05,30,0.5,29.6,1,28;14500;7430;0,972,0.05,972,0.5,1230,1,1555;0,0.85,0.05,0.85,0.5,1.68,1,2.32;518;20;50;0.2,1166,0.33,590,1,440;0,-295000,820000,0.05,-295000,820000,0.5,-355000,850000,1,-350000,926000;2;6500,14800,15500;0;0;0,20.5,-16.5,24.5,-16.5,0.05,20.5,-16.5,24.5,-16.5,0.5,23.5,-18.5,24.5,-18.5,1,27.5,-23,0,0
tornado_ids_it;16.7;0,13.91,0.05,13.91,0.5,11,1,8.56;0,30,0.05,30,0.5,29.6,1,28;14500;7430;0,972,0.05,972,0.5,1230,1,1555;0,0.85,0.05,0.85,0.5,1.68,1,2.32;518;20;50;0.2,1166,0.33,590,1,440;0,-295000,820000,0.05,-295000,820000,0.5,-355000,850000,1,-350000,926000;2;6500,14800,15500;0;0;0,20.5,-16.5,24.5,-16.5,0.05,20.5,-16.5,24.5,-16.5,0.5,23.5,-18.5,24.5,-18.5,1,27.5,-23,0,0
tornado_ids_it_mod95;16.7;0,13.91,0.05,13.91,0.5,11,1,8.56;0,30,0.05,30,0.5,29.6,1,28;14500;7430;0,972,0.05,972,0.5,1230,1,1555;0,0.85,0.05,0.85,0.5,1.68,1,2.32;518;20;50;0.2,1166,0.33,590,1,440;0,-295000,820000,0.05,-295000,820000,0.5,-355000,850000,1,-350000,926000;2;6500,14800,15500;0;0;0,20.5,-16.5,24.5,-16.5,0.05,20.5,-16.5,24.5,-16.5,0.5,23.5,-18.5,24.5,-18.5,1,27.5,-23,0,0
tu-1;13.6;18.86;39.33;9739;2200;900;0.81;390;20;33;0.1,480,0.4,350,1,310;-207187,414374;2;500,2500,2700;0;0;17.5,-12,17,-12
tu-2;13.8;18.86;48.8;7926;2100;900;0.81;390;20;33;0.1,480,0.4,350,1,310;-207187,414374;2;500,2500,2600;0;0;17.5,-12,17,-12
tu-2_early;13.8;18.86;48.52;7826;2200;900;0.81;390;20;33;0.1,480,0.4,350,1,310;-207187,414374;2;500,2400,2600;0;0;17.5,-12,17,-12
tu-2_postwar;13.8;18.86;48.8;8017;1960;900;0.81;390;20;33;0.1,480,0.4,350,1,310;-207187,414374;2;500,2500,2600;0;0;17.5,-12,17,-12
tu-2_postwar_late;13.8;18.86;48.8;8697;1960;900;0.81;390;20;33;0.1,480,0.4,350,1,310;-207187,414374;2;500,2500,2600;0;0;17.5,-12,17,-12
tu_14t;17.65;21.7;67.4;13650;8000;892;0.82;420;20;33;0.1,600,1,420;-379812,739812;2;5000,11561,16000;0;0;15,-13.35,12,-22
tu_4;30.175;43.047;161.46;36930;14530;609;0.64;389;20;33;0.1,340,1,270;-548000,1.097e+06;4;550,2600,2800;0;0;14.2,-12,13,-13
typhoon_mk1a;9.7;12.675;25.92;4320;504;845;0.805;320;20;33;0.1,420,1,250;-140000,268100;1;800,3700,4200;0;0;19.3,-13,15.8,-13.1
typhoon_mk1b;9.7;12.675;25.92;4320;504;845;0.805;320;20;33;0.1,420,1,250;-140000,268100;1;800,3700,4200;0;0;19.3,-13,15.8,-13.1
typhoon_mk1b_late;9.7;12.675;25.92;4320;504;845;0.805;320;20;33;0.1,420,1,250;-140000,268100;1;800,3710,4200;0;0;19.3,-13,15.8,-13.1
uav_quadcopter;0.5;0.5;0.3;4;0;700;0.73;320;0;0;;-120000,160000;4;4900,8400,10000;0;0;30,-30,30,-30
ucav_mq_1_predator;8.23;14.4;10.98;512;457;390;0.71;450;0;0;;-12837,23107;1;400,2800,3840;0;0;18,-15,19,-10
ucav_recon_micro;3.5;3.8;1.62;5;0;700;0.73;320;0;0;;-120000,160000;1;400,2500,10000;0;0;24,-20,24,-20
uh_1b;12.98;3.2;1.26;2200;833;300;0.79;420;0;0;;-100000,250000;1;3000,6600,10000;0;0;28.6,-28,22.6,-21
uh_1c;12.98;3.2;1.26;2200;833;300;0.79;420;0;0;;-100000,250000;1;3000,6600,10000;0;0;28.6,-28,22.6,-21
uh_1d;12.98;3.2;0.06;2200;833;300;0.79;420;0;0;;-100000,250000;1;3000,6600,10000;0;0;28.6,-28,22.6,-21
v_11g;11.42;15.24;35.6;2971;775;620;0.75;320;20;33;0.1,380,0.3,280;-78493,156986;1;500,2100,2520;0;0;18,-16,16,-18
v_12d;11.42;15.24;35.6;3779;775;680;0.77;320;20;33;0.1,380,0.3,280;-96846,193691;1;500,2300,2760;0;0;18,-16,16,-18
v_156_f;10;12.77;28.36;3023.41;386.82;740;0.62;440;0;0;0.1,740,1,700;-144060,246960;1;800,2630,3060;0;0;18,-12,15.8,-18.5
vampire_fb5;10.1;12.58;24.24;3385;1213;888;0.82;330;20;33;0.1,520.4,1,300;-124001,244001;1;5000,10200,14000;0;0;16.3,-14,13,-17
vampire_fb52a;10.1;12.58;24.24;3405;1213;888;0.82;330;20;33;0.1,520.4,1,300;-124001,244001;1;5000,10200,14000;0;0;16.3,-14,13,-17
vb_10_02;13;15.5;35.46;7470;1044.2;820;0.9;450;20;33;0.1,520.4,1,320.4;-277000,468000;2;500,2700,3100;0;0;18,-17,22,-18
vb_10c_1;13;15.5;35.46;7350;1044.2;820;0.9;450;20;33;0.1,520.4,1,320.4;-277000,468000;2;500,2700,3100;0;0;18,-17,22,-18
venom_fb4;10;12;25.98;4060;1809;1045;0.92;420;20;33;0.1,520,1,320;-154001,310001;1;3000,10250,14000;0;0;16,-14,13.6,-17
vg_33;8.81;10.8;12.35;1850;445;800;0.83;320;0;0;0.1,470,1,270;-107956,143942;1;400,2520,3100;0;0;17.5,-13,17,-14.5
vl_myrsky_2_late;8.33;11;18;2477.1;222;650;0.78;290;20;33;0.1,380,0.5,280,1,240;-130183,173577;1;450,2700,2850;0;0;17,-12,14,-14
walrus_mk1;11.455;13.97;55.926;2234.5;497;300;0.75;450;0;0;;-42675,128027;1;400,2525,3000;0;0;14.5,-13.5,13,-13.5
wasp_has_mk1;9.85;4;0.6;1570;558;320;0.6;320;0;0;;-40000,83000;1;5000,34000,44000;0;0;28.6,-28,22.6,-21
welkin_fmk1;12;13.7;33.48;5970;1218;826;0.8;324;20;33;0.1,380,1,287;-158000,320000;2;450,3000,3300;0;0;16,-15.1,18.5,-16
wellington_mk10;18.59;26.26;77.13;11095;2454;530;0.62;264;20;33;0.1,355,0.33,264,1,223;-217030,340070;2;500,2800,2960;0;0;15,-12,14,-13.5
wellington_mk1c;18.67;26.26;77.13;9198;2524;530;0.62;264;20;33;0.1,355,0.33,264,1,223;-200035,300060;2;500,2600,2730;0;0;15,-12,14,-13.5
wellington_mk3;18.59;26.26;77.13;10425;2454;530;0.62;264;20;33;0.1,355,0.33,264,1,223;-207030,320070;2;500,2800,2940;0;0;15,-12,14,-13.5
wessex_mk5;17.51;3.2;1.2;3875;757;380;0.79;420;0;0;;-100000,250000;2;3000,6600,10000;0;0;28.6,-28,22.6,-21
whirlwind_mk1;9.83;13.72;22.8;4100;430;676;0.75;265;20;33;0.1,490,1,265;-121000,242000;2;450,3000,3300;0;0;16.2,-17.1,16,-14.1
whirlwind_p9;9.83;13.72;22.8;4100;430;676;0.75;265;20;33;0.1,490,1,265;-121000,242000;2;450,3000,3300;0;0;16,-17.1,16,-14.1
wirraway;8.487;13.1064;23.5723;1981;312.979;580;0.8;280;20;33;0.1,403.72,1,203.72;-71140,111140;1;300,2300,2650;0;0;18,-16.7,17,-14.7
wyvern_s4;12.8;13.4;35;7505;1837;844;0.79;330;20;33;0,600,0.21,564,0.33,351,1,315;-300000,500000;1;3000,8000,15000;0;0;18.6,-17,18.5,-20
xa_38;15.8;20.45;58.14;11722;1742;714;0.67;350;20;33;0.1,340,1,280;-210000,485000;2;600,2800,3100;196;0.21;17,-12,16,-19
xf5f;8.75;12.8016;28.19;4154;765;722;0.71;370;20;33;0.1,487,1,290;-175000,265000;2;500,2501,2800;0;0;16.5,-11,15.5,-13
xp-50;9.73;12.8016;28.19;4279;599;745;0.73;370;20;33;0.1,487,1,290;-175000,265000;2;500,2501,2800;0;0;16.5,-11,14.5,-13
xp-55;9.76;11.1;19.8;2963.52;402.48;900;0.8;350;20;33;0.1,550,1,310;-99043,169043;1;600,3000,3400;0;0;16,-15,16.5,-15
yah_64;16;4.9;4.8;4760;1070;450;0.79;420;0;0;;-70000,130000;2;12500,20900,30000;0;0;28.6,-28,29.6,-28
yak-15;8.5;9.2;14.828;2017;588;750;0.73;450;0;0;0.1,520.4,1,320.4;-120000,160000;1;2700,8700,9000;0;0;17.5,-13,15.5,-14.5
yak-17;8.5;9.2;14.828;2088;624;765;0.75;450;0;0;0.1,520.4,1,320.4;-120000,160000;1;2700,8700,9000;0;0;17.5,-13,15.5,-14.5
yak-1_early;8.5;9.74;17.136;2390;438;682.5;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-120000,160000;1;500,2700,3000;0;0;18,-13,16.8,-14.5
yak-1b;8.5;9.74;17.136;2350;408;682.5;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-120000,160000;1;500,2700,2800;0;0;18,-13,16.8,-14.5
yak-23;8.1;8.7;13.698;2110;728;1000;0.85;350;0;33;0.1,520.4,1,320.4;-120000,160000;1;8000,14700,15500;0;0;16,-13,14,-14.5
yak-28b;20.02;11.78;35.25;8985;4115;1124;2.1;525;0;0;0.1,690,1,630;-240000,530000;2;3000,11500,14000;0;0;20,-20,16,-18
yak-2_kabb;9.8;14;31.1866;3924;600;680;0.75;320;0;0;0.1,380,1,280;-254722,445763;2;450,2450,2550;0;0;18.1,-13,17.5,-14.5
yak-3;8.5;9.2;14.828;2263;270;685;0.73;320;0;0;0.1,520.4,1,320.4;-120000,160000;1;500,2700,2800;0;0;18.1,-13,16.7,-14.5
yak-30d;8.58;8.5;15.096;2600;700;1081;0.96;350;20;33;0.1,520.4,1,320;-100300,200000;1;8000,14700,15500;0;0;17.2,-13,16.5,-12.5
yak-38;15.98;7.02;18.72;6515;2750;1265;1.5;500;0;0;0.2,750,0.32,650,1,500;-220000,560000;3;4900,8400,10000;0;0;23,-22,24,-25
yak-38m;15.98;7.02;18.72;7110;2750;1265;1.5;500;0;0;0.2,750,0.32,650,1,500;-220000,560000;3;4900,8400,10000;0;0;23,-22,24,-25
yak-3_early;8.5;9.2;14.828;2226;270;685;0.73;320;0;0;0.1,520.4,1,320.4;-120000,160000;1;500,2700,2800;0;0;18.1,-13,16.7,-14.5
yak-3_france;8.5;9.2;14.828;2263;270;685;0.73;320;0;0;0.1,520.4,1,320.4;-120000,160000;1;500,2700,2800;0;0;18.1,-13,16,-14.5
yak-3_vk107;8.5;9.2;14.828;2390;360;720;0.73;320;0;0;0.1,410.4,0.5,350,1,280;-120000,160000;1;500,3200,3500;0;0;18.1,-13,16.7,-14.5
yak-3p;8.5;9.2;14.828;2263;270;685;0.73;320;0;0;0.1,520.4,1,320.4;-120000,160000;1;500,2700,2800;0;0;18.1,-13,16.7,-14.5
yak-3t;8.5;9.2;14.828;2348;255;685;0.73;320;0;0;0.1,520.4,1,320.4;-120000,160000;1;500,2700,2800;0;0;18.1,-13,16.7,-14.5
yak-4;10.08;14;31.1866;5059;800;680;0.75;320;0;0;0.1,380,1,280;-254722,445763;2;450,2700,2850;0;0;18.1,-13,17.5,-14.5
yak-7b;8.5;9.74;17.136;2542;320;682.5;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-120000,160000;1;500,2700,2800;0;0;18,-13,16.8,-14.5
yak-9;8.5;9.74;17.136;2350;320;682.5;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-132876,177168;1;500,2700,2800;0;0;18,-13,16.8,-14.5
yak-9b;8.5;9.74;17.136;2525;486;682.5;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-132876,177168;1;500,2700,2800;0;0;18,-13,16.8,-14.5
yak-9k;8.5;9.74;17.136;2550;320;682.5;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-132876,177168;1;500,2700,2800;0;0;18,-13,16.8,-14.5
yak-9m;8.5;9.74;17.136;2475;480;720;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-132876,177168;1;500,2700,2800;0;0;18,-13,16.8,-14.5
yak-9p;8.5;9.74;17.136;2840;516;756;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-132876,185000;1;500,3200,3500;0;0;18,-13,16.8,-14.5
yak-9t;8.5;9.74;17.136;2550;320;682.5;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-132876,177168;1;500,2700,2800;0;0;18,-13,16.8,-14.5
yak-9u;8.5;9.74;17.136;2637;380;720;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-132876,177168;1;500,3200,3500;0;0;18,-13,16.8,-14.5
yak-9ut;8.5;9.74;17.136;2682;380;720;0.78;320;0;0;0.1,410.4,0.5,350,1,280;-132876,177168;1;500,3200,3500;0;0;18,-13,16.8,-14.5
yak_141;15.98;10.2;31.72;10800;4400;1450;2.2;500;20;33;0.2,750,0.32,650,1,500;-320000,900000;3;4900,8400,10000;0;0;30,-24,30,-20
yak_3u;8.5;9.4;15.328;2310;340;700;0.73;320;0;0;0.1,410.4,0.5,350,1,280;-120000,160000;1;400,2500,3197.99;0;0;18.1,-13,16.7,-14.5
yp-38;11.56;15.8496;30.42;5829;820;790;0.74;289;20;33;0.1,620,0.5,403,1,250;-190000,328917;2;600,3005,3350;0;0;16.5,-18,19,-18
z_10;14.15;5.5;5;3590;1660;450;0.79;420;0;0;;-70000,130000;2;12500,20900,30000;0;0;28.6,-28,29.6,-28
z_1007_bis_serie3;18.47;24.8;69.6;9218;3117;530;0.64;300;0;33;0.1,430,1,280;-120000,220000;3;450,2200,2310;0;0;14.5,-12,14.5,-13
z_1007_bis_serie5;18.47;24.8;69.6;9247;3117;530;0.64;300;0;33;0.1,430,1,280;-120000,220000;3;450,2250,2310;0;0;14.5,-12,14.5,-13
z_11wa;16;3.8;1.2;1260;540;420;0.79;420;0;0;;-70000,130000;1;4600,6100,7600;0;0;28.6,-28,22.6,-21
z_19;16;3.8;2.4;2510;820;450;0.79;420;0;0;;-70000,130000;2;4600,6100,7900;0;0;28.6,-28,22.6,-21
z_19e;16;3.8;2.4;2510;820;450;0.79;420;0;0;;-70000,130000;2;4600,6100,7900;0;0;28.6,-28,22.6,-21
z_9w;16;3.8;2.4;2140;820;450;0.79;420;0;0;;-70000,130000;2;4600,6100,7900;0;0;28.6,-28,22.6,-21
z_9wa;16;3.8;2.4;2140;820;450;0.79;420;0;0;;-70000,130000;2;4600,6100,7900;0;0;28.6,-28,22.6,-21
